2026-02-01 00:00:07 | WARN | search | Rate limit nearing threshold remaining=17 (env=dev, region=ap-southeast-1, ip=5.167.240.107, request_id=q58cyw4g0u1g404w, trace_id=ga8rz5tl68r0vmzz00duessx, ua="PostmanRuntime/7.36.0")
2026-02-01 20:46:17 | WARN | gateway | Temporary network jitter detected rtt_ms=710 (env=staging, region=me-south-1, ip=61.11.140.25, request_id=cfl91rh02j8crpww, trace_id=bigvjufawzts1plkwrc08uhk, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:46:18 | WARN | inventory | Payment provider latency high (31ms) (env=staging, region=me-south-1, ip=73.165.85.45, request_id=0rbvlnposqdymm63, trace_id=gtet4bu9h6ilao6238kwwc7r, ua="PostmanRuntime/7.36.0")
2026-02-01 20:46:21 | WARN | search | Temporary network jitter detected rtt_ms=846 (env=staging, region=eu-west-1, ip=90.69.134.16, request_id=p8f2222dru255tnb, trace_id=4yfeax2o4xbbmydaqe26pvm4, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:46:26 | WARN | kms | Slow response detected (2184ms) endpoint=/payments/refund (env=prod, region=eu-west-1, ip=60.168.246.189, request_id=rh18qijjyd7oawzc, trace_id=ckcvvh6jth501bqtrunirl4p, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:46:33 | WARN | cache | Circuit breaker half-open dependency=payments-api (env=staging, region=eu-west-1, ip=141.81.86.207, request_id=m62gwynddir7vp18, trace_id=9xja9c7zp8pfu2mop586r6xd, ua="PostmanRuntime/7.36.0")
2026-02-01 20:46:35 | WARN | search | Retrying request to upstream service attempt=4 (env=prod, region=ap-southeast-1, ip=31.56.200.235, request_id=ionimj62553wu6ci, trace_id=a8vysyzfkbv7l71712pm76di, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:46:36 | WARN | cdn | Slow response detected (3403ms) endpoint=/users/1425 (env=prod, region=me-south-1, ip=26.243.179.225, request_id=xyg99dixt6onswhu, trace_id=f86d7kvfrp8sgdtrhvdby1nj, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:46:38 | WARN | frontend | Rate limit nearing threshold remaining=32 (env=prod, region=us-east-1, ip=126.245.161.89, request_id=rv8nwi87xibmy4z4, trace_id=fdzybp0fmc55t4mra3i91fhn, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:46:40 | WARN | orders | Slow response detected (3307ms) endpoint=/search?q=laptop (env=prod, region=us-east-1, ip=56.50.253.98, request_id=85ei1hi6b0zcr1oy, trace_id=l98c2d9vqh05r34sjbpvfu6j, ua="curl/8.4.0")
2026-02-01 20:46:45 | WARN | orders | Rate limit nearing threshold remaining=32 (env=prod, region=us-east-1, ip=191.232.35.89, request_id=jzlyarvdau4wguk4, trace_id=t8vt57orv0nke6njcly0qzbp, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:46:48 | WARN | cdn | Temporary network jitter detected rtt_ms=446 (env=prod, region=eu-west-1, ip=42.70.58.89, request_id=0bvx05tj1d6z2qid, trace_id=zm301edkbivjpqbylq6cyuht, ua="PostmanRuntime/7.36.0")
2026-02-01 20:46:51 | WARN | search | Temporary network jitter detected rtt_ms=132 (env=prod, region=me-south-1, ip=94.35.194.205, request_id=ebwl6f4x6ydbxrzr, trace_id=p5s04fxg2nitejhz8up5z89l, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:46:56 | WARN | search | Circuit breaker half-open dependency=search-index (env=prod, region=me-south-1, ip=63.214.200.50, request_id=bwykr3pq60vev12p, trace_id=r73gczxn4df6ar6j64t239vr, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:47:01 | WARN | frontend | High memory usage warning mem=94% (env=dev, region=ap-southeast-1, ip=213.212.81.128, request_id=pzw9ra45dy2er699, trace_id=l7jmi4lhcwx67mvq06l4fjim, ua="curl/8.4.0")
2026-02-01 20:47:06 | WARN | profile | Retrying request to upstream service attempt=4 (env=prod, region=us-east-1, ip=20.8.227.218, request_id=ayy4wxkx5a8yyoxk, trace_id=0sl876vjaibhbmqtmgqlx2ry, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:47:08 | WARN | api | Retrying request to upstream service attempt=3 (env=prod, region=eu-west-1, ip=62.161.73.154, request_id=3p5zi676qoi7nzgw, trace_id=lb4gb34dt7vyqvv1l7l7xma8, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:47:12 | WARN | profile | Slow response detected (607ms) endpoint=/files/upload (env=prod, region=ap-southeast-1, ip=78.210.236.155, request_id=gf0rrbv64eqb2d8c, trace_id=ul7kyq1yimrmzyc0lg9jwkj8, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:47:17 | WARN | notifications | Disk usage above 80% disk=92% (env=prod, region=us-east-1, ip=99.24.72.99, request_id=uo1fmnb9j7r479g1, trace_id=nvgqh1dvvcorcm4uzo9w2hxm, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:47:18 | WARN | gateway | Queue backlog growing size=3902 (env=prod, region=ap-southeast-1, ip=164.8.46.76, request_id=3pt3pa2qxab06kd6, trace_id=ac1hgfhwf5edobhzzehq38x0, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:47:24 | WARN | scheduler | Payment provider latency high (3081ms) (env=dev, region=me-south-1, ip=193.253.20.99, request_id=0fdxsunhk0w0ys7x, trace_id=uv1oh4t5rvoakhyw02kf9ucs, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:47:28 | WARN | billing | Temporary network jitter detected rtt_ms=296 (env=prod, region=ap-southeast-1, ip=174.201.133.68, request_id=hldpw4w2nuckbja3, trace_id=gg5t8ci2sp8drus0vn0c8pau, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:47:30 | WARN | kms | Payment provider latency high (2184ms) (env=prod, region=us-east-1, ip=144.80.37.65, request_id=yvyn6a5pmbm7i3lv, trace_id=z60npzp9udtoxe8oufgzuzjq, ua="curl/8.4.0")
2026-02-01 20:47:34 | WARN | gateway | Disk usage above 80% disk=99% (env=prod, region=ap-southeast-1, ip=209.232.127.161, request_id=hapal4lnddqyzymo, trace_id=kzmt1419vc7fuzh9o46k79fx, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:47:40 | WARN | kms | Queue backlog growing size=8106 (env=dev, region=me-south-1, ip=167.220.85.213, request_id=5d8b38w18tezje7h, trace_id=tkeepc49s7t1z9syb1lf6n8x, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:47:42 | WARN | orders | Disk usage above 80% disk=97% (env=dev, region=eu-west-1, ip=171.76.228.212, request_id=kw925iz47xr8y0wc, trace_id=hdlcd42nm8y1m58apsdtnujt, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:47:44 | WARN | worker | Queue backlog growing size=3979 (env=prod, region=ap-southeast-1, ip=245.212.237.68, request_id=72lcra64bfkx3cen, trace_id=nfhj5zdzqx2uhjo24xgo4aoi, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:47:45 | WARN | billing | Payment provider latency high (1093ms) (env=prod, region=us-east-1, ip=48.174.40.247, request_id=izxfrblbojk6um01, trace_id=bq9mmttiijduiezfh9t3fbj4, ua="curl/8.4.0")
2026-02-01 20:47:46 | WARN | billing | High memory usage warning mem=66% (env=prod, region=me-south-1, ip=167.244.249.211, request_id=9ightcvpt2auveqb, trace_id=lalfwf1veh34m0jjr5w670dx, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:47:55 | WARN | billing | Elevated error rate observed window_s=120 rate=6.5% (env=dev, region=me-south-1, ip=161.122.243.38, request_id=6gvvfgvlaupdijp0, trace_id=wh120lkinw1fdkq2kl2cftrg, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:47:57 | WARN | api | Payment provider latency high (2940ms) (env=dev, region=eu-west-1, ip=130.199.253.4, request_id=qv0agrzbt24oagaa, trace_id=7xfes09oqqozj8wi4132awas, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:47:58 | WARN | api | Retrying request to upstream service attempt=1 (env=staging, region=eu-west-1, ip=167.94.218.199, request_id=gedfwainrlhvgiph, trace_id=6rvq78hfxhj5vg1z2cahjjcw, ua="curl/8.4.0")
2026-02-01 20:48:26 | WARN | orders | Circuit breaker half-open dependency=orders-api (env=prod, region=eu-west-1, ip=67.224.100.14, request_id=hnxo186387b4oj6u, trace_id=ez3joc5vpd1564teijbab2lz, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:48:34 | WARN | scheduler | Rate limit nearing threshold remaining=31 (env=prod, region=me-south-1, ip=145.114.213.199, request_id=muk48hnnqukaiq8k, trace_id=dx4bhcwb4u85uvcrvutbyxip, ua="curl/8.4.0")
2026-02-01 20:48:44 | WARN | storage | Retrying request to upstream service attempt=1 (env=prod, region=eu-west-1, ip=48.191.83.66, request_id=a7anqr665qw4pl4v, trace_id=wmcsthuvdkgvtvejvovcunfn, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:48:46 | WARN | search | Temporary network jitter detected rtt_ms=284 (env=prod, region=eu-west-1, ip=152.114.46.190, request_id=wy4qxi6iqjmmpt1q, trace_id=mkf685mqu7lv3m4ibe3pclx1, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:48:48 | WARN | notifications | Slow response detected (521ms) endpoint=/orders/1600 (env=prod, region=us-east-1, ip=27.52.130.81, request_id=3p857qyil4v2a89v, trace_id=0zx3rgajo4yhy05p3dr0giqr, ua="PostmanRuntime/7.36.0")
2026-02-01 20:48:52 | WARN | profile | Temporary network jitter detected rtt_ms=324 (env=prod, region=us-east-1, ip=88.195.247.103, request_id=5cyzm7ssn3em2dnl, trace_id=ey2qgoadoom98ssbv0lnpgw5, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:48:56 | WARN | api | Circuit breaker half-open dependency=s3 (env=staging, region=eu-west-1, ip=90.33.111.86, request_id=fe39oo2gkvwd6nph, trace_id=skshf0yz7pb8x5jujjaosizv, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:48:59 | WARN | notifications | Slow response detected (352ms) endpoint=/payments/charge (env=staging, region=us-east-1, ip=176.28.18.3, request_id=6jowoqvkoyfjhcpy, trace_id=xsazdbdxghjjv09eevzdyw1d, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:49:04 | WARN | analytics | Rate limit nearing threshold remaining=32 (env=prod, region=us-east-1, ip=218.153.43.218, request_id=jytdrfn8hexthpii, trace_id=17dlehjnylu11wphcgd8qedt, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:49:09 | WARN | frontend | Queue backlog growing size=3859 (env=staging, region=ap-southeast-1, ip=102.184.94.118, request_id=mwmz67bnzavdf6ns, trace_id=k9vrticyb52j6olnk4kncg0r, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:49:14 | WARN | kms | Payment provider latency high (1805ms) (env=dev, region=us-east-1, ip=196.119.27.211, request_id=y5tnnracxf97haul, trace_id=1sfte3rws5vzvmo419n3vkto, ua="PostmanRuntime/7.36.0")
2026-02-01 20:49:16 | WARN | orders | Circuit breaker half-open dependency=kms (env=prod, region=us-east-1, ip=18.33.127.65, request_id=28mzfcpkad3q2lru, trace_id=7q83mvezev0gm30jx13g8hzy, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:49:18 | WARN | gateway | Payment provider latency high (380ms) (env=prod, region=us-east-1, ip=228.122.244.160, request_id=drlldceipp51fdzv, trace_id=rm4vjdxa7o0pvos1asbmmse4, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:49:21 | WARN | orders | Circuit breaker half-open dependency=stripe (env=staging, region=ap-southeast-1, ip=92.221.196.141, request_id=ur2gd0p9r7op5m1a, trace_id=gy7555hew0pvnmhlfx9newt8, ua="curl/8.4.0")
2026-02-01 20:49:31 | WARN | scheduler | Elevated error rate observed window_s=60 rate=7.7% (env=prod, region=ap-southeast-1, ip=104.25.190.116, request_id=dst5rs7syyhih6oa, trace_id=f7phiyarzotcm95eoftfoj62, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:49:34 | WARN | cache | Elevated error rate observed window_s=120 rate=13.9% (env=prod, region=eu-west-1, ip=51.52.225.243, request_id=5bqvww8wxm7abp5j, trace_id=7xbqd8zvgcp7lzytl2bv16ec, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:49:39 | WARN | scheduler | Queue backlog growing size=8696 (env=prod, region=eu-west-1, ip=36.116.27.155, request_id=s2wgxzvaybohmsd6, trace_id=61hrzwoer3zvc62bpbu1cuze, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:49:50 | WARN | gateway | Temporary network jitter detected rtt_ms=364 (env=dev, region=us-east-1, ip=83.122.7.84, request_id=zhtz3z7ob7hwlm9a, trace_id=xtgxdq7xebklc2mxe86rakok, ua="curl/8.4.0")
2026-02-01 20:49:56 | WARN | orders | Disk usage above 80% disk=98% (env=staging, region=eu-west-1, ip=79.194.60.181, request_id=l7do0ymzj7np2sru, trace_id=ypfvzak5y56asrx650j5bose, ua="curl/8.4.0")
2026-02-01 20:50:11 | WARN | email | Circuit breaker half-open dependency=email-smtp (env=prod, region=eu-west-1, ip=53.161.241.7, request_id=kdi7exq1lqj5bsc1, trace_id=2ne5kganm6ueyqw3xurc7n2s, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:50:13 | WARN | frontend | Elevated error rate observed window_s=30 rate=11.4% (env=dev, region=me-south-1, ip=93.190.249.138, request_id=2awo5wbk0cx9ey5c, trace_id=lfju84k08qi8jj6j5iuex7tw, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:50:18 | WARN | orders | Retrying request to upstream service attempt=5 (env=dev, region=us-east-1, ip=250.21.27.63, request_id=9d7ew7bxyrujbima, trace_id=89dvooiwzh5b5ru1ogzt1cjz, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:50:20 | WARN | profile | Rate limit nearing threshold remaining=31 (env=prod, region=ap-southeast-1, ip=84.183.81.116, request_id=6y6z49ktng0cnoou, trace_id=yk6yaayk6i0gncurm72wsns0, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:50:21 | WARN | worker | Queue backlog growing size=2386 (env=prod, region=ap-southeast-1, ip=86.185.18.9, request_id=n8im2y1b3bt6n44w, trace_id=2n04kwi1g3wovdmq0ksgnzvo, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:50:22 | WARN | email | Payment provider latency high (2824ms) (env=prod, region=me-south-1, ip=150.224.189.19, request_id=trc2k9viqga93b3k, trace_id=33ihwfilbei4ssdbvd9i2725, ua="PostmanRuntime/7.36.0")
2026-02-01 20:50:23 | WARN | payments | Rate limit nearing threshold remaining=16 (env=prod, region=ap-southeast-1, ip=229.222.180.61, request_id=2e5i6jjzh0agxoco, trace_id=fijcgulyhiz5fpv24iz890or, ua="curl/8.4.0")
2026-02-01 20:50:28 | WARN | api | Slow response detected (298ms) endpoint=/notifications/push (env=prod, region=us-east-1, ip=101.239.19.24, request_id=0wtykv2drng6qa52, trace_id=7jz3cm4e9q2gcng5zbkrgxtb, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:50:29 | WARN | auth | Elevated error rate observed window_s=120 rate=8.0% (env=staging, region=eu-west-1, ip=211.189.43.205, request_id=hs3egnrmtmpjazfg, trace_id=vavqp53bwx5gcbsrxi5gyx3j, ua="PostmanRuntime/7.36.0")
2026-02-01 20:50:48 | WARN | inventory | Elevated error rate observed window_s=60 rate=7.9% (env=prod, region=eu-west-1, ip=253.199.193.254, request_id=lwshtwo7eo0koy78, trace_id=tvjxfjsvqmtbz0m83a5hn2ks, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:50:57 | WARN | storage | Temporary network jitter detected rtt_ms=327 (env=staging, region=eu-west-1, ip=234.170.89.102, request_id=dd5mnhm50xfnm03w, trace_id=habw6ncltu26ar7jmo753yj3, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:51:02 | WARN | cdn | Temporary network jitter detected rtt_ms=778 (env=staging, region=ap-southeast-1, ip=154.109.204.31, request_id=ikz5s8n548cr419x, trace_id=8zjd7opi4f9m9t3eweazaqj2, ua="PostmanRuntime/7.36.0")
2026-02-01 20:51:11 | WARN | scheduler | Temporary network jitter detected rtt_ms=645 (env=prod, region=ap-southeast-1, ip=96.165.80.229, request_id=5kndeq4x80y4x09x, trace_id=eezthn78xm0ge3e3xgnhte9a, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:51:17 | WARN | cdn | Temporary network jitter detected rtt_ms=368 (env=dev, region=eu-west-1, ip=92.49.209.59, request_id=bdpa6jj6lpdtt9w0, trace_id=pdjlym0r0u438vkh8iyhm2j1, ua="curl/8.4.0")
2026-02-01 20:51:20 | WARN | analytics | Temporary network jitter detected rtt_ms=769 (env=prod, region=ap-southeast-1, ip=33.90.203.21, request_id=ce6taa58g5kaqyfw, trace_id=00pxgmpl8r6hdyrko0o4zx69, ua="curl/8.4.0")
2026-02-01 20:51:25 | WARN | analytics | Queue backlog growing size=7845 (env=prod, region=eu-west-1, ip=229.130.188.91, request_id=u7m50t2e5xhhvxl7, trace_id=ycku8w1vu7mbxqantk498x0c, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:51:31 | WARN | inventory | Circuit breaker half-open dependency=orders-api (env=staging, region=ap-southeast-1, ip=168.154.181.182, request_id=iax1tpihfj5cheqi, trace_id=ig8dl5uuzxl6jasy56ju30dj, ua="curl/8.4.0")
2026-02-01 20:51:35 | WARN | search | Slow response detected (531ms) endpoint=/inventory/SKU69419 (env=dev, region=ap-southeast-1, ip=228.107.79.50, request_id=ftx1l4q74o6u70n9, trace_id=j1svkfggds1v5d741jt6cbor, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:51:37 | WARN | frontend | Circuit breaker half-open dependency=stripe (env=prod, region=ap-southeast-1, ip=201.18.251.245, request_id=sgkcekqq069qhdis, trace_id=atw2re93mwd0xgnt543mj9hl, ua="PostmanRuntime/7.36.0")
2026-02-01 20:51:41 | WARN | cdn | Disk usage above 80% disk=93% (env=prod, region=ap-southeast-1, ip=109.98.238.48, request_id=vdjezni4pvqsuppb, trace_id=8ux4nhed6cjrwy0k1opbjg46, ua="PostmanRuntime/7.36.0")
2026-02-01 20:51:48 | WARN | email | High memory usage warning mem=87% (env=prod, region=eu-west-1, ip=245.92.216.227, request_id=ig0p4mcdr5m9lzj5, trace_id=swwwvwiorqgj1f4z03iia7mj, ua="PostmanRuntime/7.36.0")
2026-02-01 20:51:50 | WARN | notifications | Rate limit nearing threshold remaining=49 (env=prod, region=ap-southeast-1, ip=246.30.170.24, request_id=mcq8v0ohoe83dy87, trace_id=b3ge9acpcre6gdxahzrf7wbw, ua="curl/8.4.0")
2026-02-01 20:51:51 | WARN | billing | Retrying request to upstream service attempt=5 (env=prod, region=me-south-1, ip=110.222.118.95, request_id=gz91k03d8s2iaf8y, trace_id=48qlev66w9ae8zek89y6ngv2, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:51:57 | WARN | billing | Disk usage above 80% disk=94% (env=dev, region=ap-southeast-1, ip=190.156.48.209, request_id=rbcr653env8ia6zh, trace_id=595k5g81ckz4s1noav2ln5o2, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:52:01 | WARN | cache | Disk usage above 80% disk=88% (env=dev, region=me-south-1, ip=210.134.15.11, request_id=gso2hfj254zparqw, trace_id=s9wne0xqjt3g05253oa102x4, ua="curl/8.4.0")
2026-02-01 20:52:03 | WARN | frontend | Retrying request to upstream service attempt=3 (env=staging, region=me-south-1, ip=70.131.253.164, request_id=ythq7rza1aipr5ai, trace_id=81f2er4s5o8783z19yi99k5f, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:52:11 | WARN | email | Rate limit nearing threshold remaining=37 (env=prod, region=ap-southeast-1, ip=63.142.10.163, request_id=gdbb1xst3lqxnple, trace_id=aijay98h6afg6eb6re1whx51, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:52:21 | WARN | cache | High memory usage warning mem=81% (env=staging, region=eu-west-1, ip=190.193.75.78, request_id=1u7v90mr9703v2ds, trace_id=m1s1kqp71sv95tkbmvrb0xur, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:52:40 | WARN | scheduler | Retrying request to upstream service attempt=2 (env=prod, region=us-east-1, ip=140.7.220.22, request_id=pqkrwq0oftih8pch, trace_id=m6newe2cbzqdzjq2c21p2mt7, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:52:41 | WARN | billing | Temporary network jitter detected rtt_ms=413 (env=prod, region=eu-west-1, ip=137.153.246.54, request_id=8sape58vqpjt85ss, trace_id=1c7xmy6wzh2l7qkyzv0id8t3, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:52:52 | WARN | storage | Temporary network jitter detected rtt_ms=262 (env=prod, region=us-east-1, ip=135.99.135.246, request_id=o1i41rrne83kgtbt, trace_id=zerfsyvhuf66b79fix6u39sh, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:53:04 | WARN | frontend | High memory usage warning mem=67% (env=prod, region=me-south-1, ip=246.71.36.184, request_id=r5jxklduubq3nxh7, trace_id=n2bztq5jxzsl8az08dbvfzf7, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:53:17 | WARN | storage | Payment provider latency high (1153ms) (env=staging, region=eu-west-1, ip=143.110.192.112, request_id=sqgaecnvpk6727ld, trace_id=eoyuh824ja3hytf510c8ounf, ua="curl/8.4.0")
2026-02-01 20:53:20 | WARN | billing | High memory usage warning mem=89% (env=prod, region=ap-southeast-1, ip=52.184.126.22, request_id=orcu0h1v26zwnms4, trace_id=kycpl8eujonj5nbc88vlu70p, ua="PostmanRuntime/7.36.0")
2026-02-01 20:53:30 | WARN | storage | Queue backlog growing size=5085 (env=prod, region=eu-west-1, ip=58.110.208.211, request_id=0uce4ayzn6m5wrdv, trace_id=9k29ljjyn9ae27unf97dyv4c, ua="curl/8.4.0")
2026-02-01 20:53:36 | WARN | gateway | Payment provider latency high (2203ms) (env=prod, region=me-south-1, ip=252.214.234.251, request_id=4p4dley370jwixjf, trace_id=kq4x8bthdi93s7r3zc8609kk, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:53:41 | WARN | search | Payment provider latency high (858ms) (env=dev, region=eu-west-1, ip=215.157.220.71, request_id=uhrt4a5siwe51vx0, trace_id=99xh6qmflr4hkc1hotsk69pj, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:53:42 | WARN | api | Slow response detected (2313ms) endpoint=/payments/refund (env=prod, region=eu-west-1, ip=68.57.131.239, request_id=e376u55lve7ahnvo, trace_id=5sto09svgeom17z7ohe0dj49, ua="curl/8.4.0")
2026-02-01 20:53:43 | WARN | billing | Elevated error rate observed window_s=300 rate=3.1% (env=prod, region=eu-west-1, ip=103.140.140.137, request_id=kjmbkp4pqrchdlxn, trace_id=uvy44qruazr0daxtr8zj3hcw, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:53:58 | WARN | search | Temporary network jitter detected rtt_ms=843 (env=dev, region=ap-southeast-1, ip=6.203.39.191, request_id=3q8yrv633gxdju6r, trace_id=ubhd4a4wxkx24o7yufz5t3q1, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:54:01 | WARN | analytics | Retrying request to upstream service attempt=2 (env=prod, region=eu-west-1, ip=164.181.106.169, request_id=rtws0igrdd7gfo97, trace_id=n7sl465qimbnfytx5lunlt7e, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:54:04 | WARN | api | Circuit breaker half-open dependency=orders-api (env=prod, region=us-east-1, ip=99.55.203.61, request_id=ctfiy0s5ltr7jzre, trace_id=5rns84a2cypup833ydfw3dku, ua="curl/8.4.0")
2026-02-01 20:54:09 | WARN | api | High memory usage warning mem=98% (env=prod, region=us-east-1, ip=241.164.222.84, request_id=nn3rdthxnpn359iz, trace_id=8whv1ghicbrnj4017qvks7qh, ua="PostmanRuntime/7.36.0")
2026-02-01 20:54:12 | WARN | orders | Circuit breaker half-open dependency=cdn-edge (env=staging, region=eu-west-1, ip=215.149.105.153, request_id=4kje464h81c83oqq, trace_id=3ua54en67obo4j26xndeqiei, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:54:17 | WARN | cache | Rate limit nearing threshold remaining=5 (env=prod, region=me-south-1, ip=102.108.203.77, request_id=u5grn3o9o6tynccu, trace_id=eu42kxb7e4kz8ne55e0bt82w, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 20:54:19 | WARN | payments | Queue backlog growing size=3556 (env=staging, region=eu-west-1, ip=146.141.170.213, request_id=i6jr00n09y2342be, trace_id=1v0sjz9qtfulvilsv65v42s5, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 20:54:21 | WARN | scheduler | Temporary network jitter detected rtt_ms=682 (env=prod, region=eu-west-1, ip=239.187.131.54, request_id=2ay249cagkzhqdei, trace_id=sqdkhbdft229cbxl5om65kh3, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 20:54:23 | WARN | email | Temporary network jitter detected rtt_ms=110 (env=dev, region=ap-southeast-1, ip=101.52.151.186, request_id=nq7vepz266xrtb9v, trace_id=ijpzwmdcxo811m1ji6xq93j6, ua="curl/8.4.0")
2026-02-01 20:54:24 | WARN | search | Retrying request to upstream service attempt=2 (env=dev, region=us-east-1, ip=246.132.87.59, request_id=hon6de19b6ixt3xz, trace_id=zqsrpjmb81feidyg5j0ihdud, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 20:54:33 | WARN | cache | Circuit breaker half-open dependency=stripe (env=staging, region=me-south-1, ip=231.146.232.126, request_id=pgup9mej2my4ku0r, trace_id=vc2081k63vqbaukhiu3oltk5, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
