2026-02-01 00:00:31 | ERROR | db | Service dependency not responding dependency=redis (env=prod, region=ap-southeast-1, ip=144.47.20.179, request_id=tvmyjsy2wlde7498, trace_id=uzq76ecnajo7un2vwr082o3b, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 15:49:10 | WARN | db | Queue backlog growing size=1666 (env=prod, region=me-south-1, ip=41.184.208.252, request_id=g9bmup8ee9cojwqi, trace_id=ly65i2b6c170sgai5nhdhe2z, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 15:49:30 | INFO | db | Batch processed records=3456 duration_ms=287 (env=prod, region=us-east-1, ip=49.211.58.166, request_id=rat9nzlzank3loj5, trace_id=a0jbflohizrr0m5oekrftpmv, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 15:50:01 | INFO | db | Cache miss key=sess:3567 (env=prod, region=eu-west-1, ip=190.48.82.151, request_id=nd1zvyn19xgybfgp, trace_id=l0k369o47qwcws2sf9vm8t5o, ua="PostmanRuntime/7.36.0")
2026-02-01 15:50:02 | INFO | db | Batch processed records=2580 duration_ms=530 (env=staging, region=ap-southeast-1, ip=188.164.214.38, request_id=9r5ech28wx2cvbhn, trace_id=1ihvruwz2c0oxfrvorq6vdbs, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 15:50:04 | WARN | db | Disk usage above 80% disk=80% (env=prod, region=ap-southeast-1, ip=25.102.157.117, request_id=ofnjikpmmbf3d1cj, trace_id=7s5x4wccjbol1qe9w76zl297, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 15:50:08 | INFO | db | Config loaded version=4.1.31 (env=prod, region=us-east-1, ip=62.14.83.96, request_id=81d49itdrx9ubk15, trace_id=25hnyp1sb9qqky6cz1lh7b1k, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 15:50:48 | INFO | db | User login success user_id=5626 (env=prod, region=eu-west-1, ip=206.205.226.69, request_id=1jv6o0kgmlcs74w8, trace_id=fm4364ihrjdiuto965nufzin, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 15:51:18 | WARN | db | Queue backlog growing size=218 (env=prod, region=us-east-1, ip=136.1.76.245, request_id=p1x0w94umwc89ojm, trace_id=7yykhpjep5r7smk4ol53t1zx, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 15:51:19 | ERROR | db | Unhandled exception type=ValueError message=permission denied (env=staging, region=ap-southeast-1, ip=43.129.219.51, request_id=vv6taa0wkn64jxrj, trace_id=rygl9wjpoyobuplnqasfbwl9, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 15:51:55 | INFO | db | Batch processed records=903 duration_ms=34 (env=prod, region=eu-west-1, ip=52.209.71.38, request_id=k40lhi0bt854zar3, trace_id=qhqvya0e9y5mjpxnyhiv3duk, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 15:52:01 | ERROR | db | Service dependency not responding dependency=email-smtp (env=staging, region=ap-southeast-1, ip=165.165.133.182, request_id=7hck74cylc07p0li, trace_id=4drzvn6j02mswochbdvrd1pq, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 15:52:02 | WARN | db | Temporary network jitter detected rtt_ms=683 (env=prod, region=ap-southeast-1, ip=62.56.71.217, request_id=2l12mmggi00pdoqo, trace_id=1awzcz2f4nv96qtrcr8qz4ez, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 15:52:03 | WARN | db | Disk usage above 80% disk=82% (env=prod, region=ap-southeast-1, ip=1.129.253.51, request_id=18e6hbmn0xkmn7h8, trace_id=80dtgyivkd2hp6f1g51xq1ef, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 15:52:07 | INFO | db | User login success user_id=7804 (env=prod, region=eu-west-1, ip=182.202.125.35, request_id=g3ytfxijzmu068zc, trace_id=38ue6gkslsp85a6h97hc8j5f, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 15:52:19 | INFO | db | Token refreshed user_id=8094 (env=staging, region=us-east-1, ip=241.254.176.198, request_id=9n3nwgxpniv50wue, trace_id=upukvq185avpg7ljr1mxzipu, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 15:52:34 | WARN | db | Slow response detected (2498ms) endpoint=/admin/config (env=prod, region=eu-west-1, ip=202.121.6.57, request_id=qb4hwhf77v8wm3jd, trace_id=duhpb7ffi9362barq6v5ezmw, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 15:53:12 | INFO | db | Batch processed records=3305 duration_ms=963 (env=staging, region=us-east-1, ip=168.36.146.30, request_id=8l6cuw42ro3pi5ek, trace_id=tl5bdrd9eb1uvcyulqxrlu5o, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 15:53:25 | INFO | db | User login success user_id=2756 (env=prod, region=eu-west-1, ip=164.6.182.183, request_id=k9fjy8vg990xr0r1, trace_id=c8c5s1xpz85qbwenyxiubiou, ua="curl/8.4.0")
2026-02-01 15:53:44 | INFO | db | User logout success user_id=9338 (env=prod, region=me-south-1, ip=103.8.83.158, request_id=eb8kw7u62ram3351, trace_id=d9uggafvsn8w47o4316b9v40, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 15:54:35 | INFO | db | File uploaded id=file_g5bglk4w80 bytes=2967914 (env=prod, region=ap-southeast-1, ip=98.248.211.217, request_id=grjgr8br4j2azany, trace_id=j8evf2dht9x7tbu7xmnut6rg, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 15:54:45 | INFO | db | File uploaded id=file_zmoyb4nhm4 bytes=6096078 (env=staging, region=us-east-1, ip=52.93.110.116, request_id=1kxz8yj7nv3wt6a2, trace_id=zztevzbb5ftcrykwv9nhez2u, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 15:55:28 | INFO | db | User logout success user_id=9149 (env=prod, region=eu-west-1, ip=143.104.244.230, request_id=oxao10zjsjf8ea4i, trace_id=44de6fibdoqw26wa4px4904z, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 15:56:43 | INFO | db | Config loaded version=2.7.26 (env=prod, region=me-south-1, ip=133.164.150.66, request_id=gnuzjtetovq4avwi, trace_id=yf3wgew8bimvc0v58q82aa71, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 15:57:49 | INFO | db | User login success user_id=3575 (env=prod, region=eu-west-1, ip=69.192.91.249, request_id=55xd89zd2wom3kek, trace_id=yjejplf97vqxcjvmdbnq97lg, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 15:58:12 | INFO | db | Config loaded version=4.5.20 (env=prod, region=us-east-1, ip=166.48.4.176, request_id=cl4vw9lkyjtlqw0t, trace_id=96tnnrxe13krx8nzlv0fiu92, ua="PostmanRuntime/7.36.0")
2026-02-01 15:58:26 | WARN | db | Rate limit nearing threshold remaining=37 (env=prod, region=eu-west-1, ip=30.172.17.113, request_id=a04r0d9oj030arfq, trace_id=gzyygpnn43qaz2aefzl48u43, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 15:58:53 | INFO | db | Metrics pushed cpu=91% mem=62% (env=prod, region=me-south-1, ip=229.232.148.40, request_id=pqrz3c0p86fs06s5, trace_id=0pprrbiwfeajp0tsgir2rpyq, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 15:58:56 | INFO | db | DELETE /orders 502 (1910ms) (env=staging, region=ap-southeast-1, ip=157.63.157.102, request_id=9y6r7vhrnemw96uk, trace_id=3y7vxrf9vxlyaknrk6srfn23, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 15:59:19 | INFO | db | Job completed successfully: job=send-digests duration_ms=1039 (env=prod, region=ap-southeast-1, ip=42.206.235.221, request_id=th8m06w55v4denbf, trace_id=2brurc7sgbwvyoajygp8neju, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:00:01 | WARN | db | Temporary network jitter detected rtt_ms=634 (env=staging, region=ap-southeast-1, ip=130.88.238.97, request_id=ns3b4cku7saffntv, trace_id=bkix9tz3lke1vk8sxby7pahf, ua="curl/8.4.0")
2026-02-01 16:00:02 | INFO | db | Job completed successfully: job=daily-report duration_ms=3330 (env=staging, region=eu-west-1, ip=136.178.209.138, request_id=nj7roqusah25gouk, trace_id=e5g1uitl543qq8e1gziiwmo1, ua="PostmanRuntime/7.36.0")
2026-02-01 16:00:22 | INFO | db | Token refreshed user_id=2995 (env=prod, region=us-east-1, ip=250.116.177.250, request_id=hx4ktuyoz10cbk84, trace_id=oeploi6c1ufbmjnj0461mqrk, ua="PostmanRuntime/7.36.0")
2026-02-01 16:01:02 | INFO | db | PATCH /search?q=phone 204 (1482ms) (env=prod, region=me-south-1, ip=72.165.78.100, request_id=ven5n372nmhmqq7t, trace_id=ocrrzw4ph23fyxbtxnz6y585, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:01:44 | INFO | db | PATCH /analytics/event 502 (2536ms) (env=staging, region=eu-west-1, ip=20.18.184.149, request_id=jer0wpfm3coemc6h, trace_id=uyu2dez3ju754rdeipul93cz, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:02:03 | INFO | db | Batch processed records=2035 duration_ms=2763 (env=prod, region=eu-west-1, ip=25.31.75.246, request_id=yzxb4d995gmj978k, trace_id=z8v4oorcecr4jb87537fmn5u, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:03:45 | INFO | db | Config loaded version=3.1.38 (env=prod, region=me-south-1, ip=67.125.16.99, request_id=20vag04gf2lf9x7k, trace_id=28mbbhwtj26jys4357k7g4tg, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:03:47 | INFO | db | Metrics pushed cpu=86% mem=91% (env=prod, region=ap-southeast-1, ip=145.215.104.209, request_id=rq72b4d58dv2xi05, trace_id=7f5cswtnoeg81er3pgefbz5y, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:03:51 | ERROR | db | Worker crashed: out of memory rss_mb=6211 (env=dev, region=ap-southeast-1, ip=141.203.124.57, request_id=54q1er8s6mzf6uwo, trace_id=ys4bjuocizxugtv13m0ffrtp, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:03:56 | WARN | db | Rate limit nearing threshold remaining=2 (env=prod, region=me-south-1, ip=55.9.112.203, request_id=542bt3f2svn0uhfa, trace_id=ysag2l3z8fpetk4uxbi67scu, ua="curl/8.4.0")
2026-02-01 16:04:03 | INFO | db | User logout success user_id=2744 (env=prod, region=me-south-1, ip=103.130.172.134, request_id=zlip8f4d9lsyetoz, trace_id=ah148w01ilgui492hjpvx2en, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:04:20 | WARN | db | Disk usage above 80% disk=98% (env=prod, region=me-south-1, ip=84.222.64.29, request_id=cog0nt14se9jeslo, trace_id=pqsac5kmg8txa237dzga9xci, ua="curl/8.4.0")
2026-02-01 16:04:25 | INFO | db | Batch processed records=3914 duration_ms=3104 (env=prod, region=ap-southeast-1, ip=203.14.137.202, request_id=veqj5xcwrocwd53d, trace_id=5ma8q9qzsdyx8bj05gahwlab, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:04:56 | INFO | db | File uploaded id=file_3u31bn6eew bytes=9481119 (env=prod, region=ap-southeast-1, ip=235.39.225.210, request_id=6of01lu5mwsyht2p, trace_id=775tzjiru8mpa384523yhy40, ua="PostmanRuntime/7.36.0")
2026-02-01 16:04:59 | INFO | db | Token refreshed user_id=6318 (env=staging, region=us-east-1, ip=102.8.239.113, request_id=9onnjttyqmisnbw7, trace_id=yi7wfn5sdm25tiwhhz81f0nl, ua="curl/8.4.0")
2026-02-01 16:05:09 | INFO | db | Config loaded version=4.15.48 (env=prod, region=us-east-1, ip=213.134.144.91, request_id=mnkmzr48czwritgq, trace_id=x0onw748vssh9i0o5st8macr, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:05:18 | INFO | db | POST /admin/config 503 (292ms) (env=staging, region=us-east-1, ip=200.154.226.196, request_id=7cyb3by260ckmf37, trace_id=yu3b94d2kvfr80zipz46kssh, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:05:27 | WARN | db | Retrying request to upstream service attempt=1 (env=prod, region=ap-southeast-1, ip=176.136.39.130, request_id=s6xj6rx6sg4qn1tj, trace_id=4ugu2las5llw6748u1h1zrd1, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:05:29 | INFO | db | POST /users/3349/profile 409 (689ms) (env=dev, region=ap-southeast-1, ip=184.228.137.64, request_id=gmin8nqt288kt9cx, trace_id=71ye6ug9nqyc783v75ee0p3q, ua="curl/8.4.0")
2026-02-01 16:05:41 | INFO | db | DELETE /files/4204 429 (191ms) (env=prod, region=eu-west-1, ip=167.150.250.252, request_id=k2g8vkpi7o79tngq, trace_id=qydicpn2bcl5awc9xtkw4zr7, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:05:59 | INFO | db | Metrics pushed cpu=70% mem=65% (env=prod, region=eu-west-1, ip=158.99.37.93, request_id=0al8isha6fn8ee88, trace_id=ai3ohlkb3yj4npjt4jovw8hs, ua="PostmanRuntime/7.36.0")
2026-02-01 16:06:20 | INFO | db | Batch processed records=1159 duration_ms=1395 (env=prod, region=ap-southeast-1, ip=179.181.100.43, request_id=4y5d3ywu7efref03, trace_id=qx49m9xqesuu3j2jtulftwh8, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:07:11 | WARN | db | Temporary network jitter detected rtt_ms=254 (env=prod, region=ap-southeast-1, ip=176.135.149.25, request_id=0ori8jwl1uz71ma7, trace_id=muenow668405mvslxt77h6lr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:07:18 | INFO | db | DELETE /login 409 (644ms) (env=dev, region=eu-west-1, ip=195.4.95.75, request_id=jiah0b820qfmk1ks, trace_id=e474iibo9sysl3wid90gl8hc, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:07:53 | INFO | db | Cache miss key=sess:5824 (env=prod, region=me-south-1, ip=40.82.253.61, request_id=1kl5t3txz3k5b7mr, trace_id=scg62ix72ncjoj6xkcel1539, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:08:13 | INFO | db | Config loaded version=3.9.41 (env=prod, region=us-east-1, ip=99.217.180.25, request_id=juyrlgq5ygm0cj13, trace_id=o4yjpi9box8q19jz5es5sfac, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:08:16 | INFO | db | Token refreshed user_id=2648 (env=prod, region=ap-southeast-1, ip=123.125.136.213, request_id=4f13eki7istph73l, trace_id=2r5lmgfguk5blba8ea0n1dsg, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:08:33 | WARN | db | Payment provider latency high (1682ms) (env=prod, region=eu-west-1, ip=33.128.4.121, request_id=nwai5owdrxoaertj, trace_id=iijtirnj1cuaknis35qfzxsc, ua="curl/8.4.0")
2026-02-01 16:08:45 | WARN | db | Queue backlog growing size=7919 (env=prod, region=ap-southeast-1, ip=141.140.39.165, request_id=gor64hwtm5j8nloa, trace_id=de2q8opbjpfcesckxcwoi2hn, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:09:21 | WARN | db | Queue backlog growing size=1370 (env=staging, region=us-east-1, ip=190.21.5.221, request_id=3th38o5xwkuhd7db, trace_id=w64v6u6leqxglj0h5ru9cu0h, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:10:09 | INFO | db | Job completed successfully: job=send-digests duration_ms=716 (env=dev, region=me-south-1, ip=173.149.185.19, request_id=kvlujohtvvzxohbe, trace_id=a2byjqc3pxipo1p4edwrkve5, ua="PostmanRuntime/7.36.0")
2026-02-01 16:10:12 | INFO | db | Config loaded version=1.20.31 (env=prod, region=eu-west-1, ip=91.237.197.239, request_id=1pq7xy18a3tji0dg, trace_id=1w7ab3wwsj489eknk2fddn2l, ua="PostmanRuntime/7.36.0")
2026-02-01 16:11:37 | INFO | db | User logout success user_id=1943 (env=prod, region=ap-southeast-1, ip=5.141.49.111, request_id=vhzjgwgbf7mkvu5q, trace_id=gpbin033lm3edn05l9vaztnq, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:11:44 | INFO | db | PATCH /health 204 (1781ms) (env=staging, region=us-east-1, ip=236.87.231.156, request_id=tp1wovv4pusnnul2, trace_id=4kpq18r13q1hixgfeps1ub5d, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:11:58 | ERROR | db | Data validation error: missing required field field=user_id (env=prod, region=me-south-1, ip=151.167.129.38, request_id=j24lnrav3cfxrs66, trace_id=p4luri22gu417ngaxp6632xh, ua="PostmanRuntime/7.36.0")
2026-02-01 16:12:09 | INFO | db | User logout success user_id=9076 (env=prod, region=ap-southeast-1, ip=249.81.124.187, request_id=wedalto0zt91y5x1, trace_id=vbuy0e9p44pjg04zjj23548l, ua="PostmanRuntime/7.36.0")
2026-02-01 16:12:24 | INFO | db | Config loaded version=5.11.9 (env=prod, region=us-east-1, ip=80.184.24.122, request_id=b3e3y2lyjx23evsa, trace_id=zh1uenbkrzl1foznnujju7xj, ua="PostmanRuntime/7.36.0")
2026-02-01 16:12:26 | INFO | db | Config loaded version=2.0.38 (env=dev, region=us-east-1, ip=223.164.250.241, request_id=96582cjfrsyj1axe, trace_id=gwlgoxxls5gg9ssc8w6n86ar, ua="curl/8.4.0")
2026-02-01 16:12:32 | INFO | db | Cache miss key=user:9676 (env=prod, region=me-south-1, ip=30.148.237.65, request_id=l3gi4ge43rpu1zxi, trace_id=l8sts1gkiec3ll8xr9viv83i, ua="PostmanRuntime/7.36.0")
2026-02-01 16:12:41 | WARN | db | Rate limit nearing threshold remaining=29 (env=prod, region=me-south-1, ip=26.161.1.171, request_id=5vge5vb1h47jvgdf, trace_id=gkg3ze0gcanqs45pxx69lpa6, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:13:05 | INFO | db | Token refreshed user_id=1450 (env=prod, region=us-east-1, ip=210.74.187.193, request_id=0wr6o7sfprebbfhs, trace_id=hrx0cqp6siy8rzy8frhtrx1m, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:13:20 | WARN | db | Retrying request to upstream service attempt=3 (env=dev, region=me-south-1, ip=87.234.225.123, request_id=7v11yrdtwc7axs8a, trace_id=pz9zt85up3ls2xdl2v7kvlft, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:13:48 | INFO | db | Metrics pushed cpu=73% mem=83% (env=prod, region=us-east-1, ip=113.47.188.235, request_id=okep71qrxsg7rg5q, trace_id=cy6qg2rk9vscv59to8y74440, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:14:11 | INFO | db | Metrics pushed cpu=81% mem=59% (env=staging, region=me-south-1, ip=209.83.180.49, request_id=8pjxla2zaoulddmf, trace_id=57xhlpt44zize6fnxm2092ye, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:14:12 | ERROR | db | Service dependency not responding dependency=email-smtp (env=prod, region=ap-southeast-1, ip=186.182.96.130, request_id=k4fd7ui77p10uye9, trace_id=ebnn8x0fvzugiqokhuqsxlaw, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:14:50 | INFO | db | Job completed successfully: job=send-digests duration_ms=2929 (env=dev, region=ap-southeast-1, ip=11.175.154.10, request_id=bvpr421r575dh4w0, trace_id=zvb83c2qsjaf8fz1fny0u7fv, ua="PostmanRuntime/7.36.0")
2026-02-01 16:15:36 | WARN | db | Slow response detected (1750ms) endpoint=/payments/refund (env=prod, region=eu-west-1, ip=142.102.19.21, request_id=fhfmf0bptgf9a376, trace_id=xklgrc8wt6mwzg6wpfmpwhyy, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:16:52 | ERROR | db | Worker crashed: out of memory rss_mb=4161 (env=staging, region=us-east-1, ip=22.27.2.119, request_id=yrup886w6om46yuo, trace_id=x6x78rkxy30x9favabgip3g2, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:17:12 | WARN | db | Rate limit nearing threshold remaining=38 (env=dev, region=me-south-1, ip=240.67.226.156, request_id=4vqemzmt05r23dt7, trace_id=xdhgixtsia9rd76h68a0kahr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:17:32 | INFO | db | PUT /payments/refund 200 (1337ms) (env=prod, region=me-south-1, ip=214.97.169.36, request_id=rdso8sf0cqfjxrj5, trace_id=3r5e0we2ptf6804tdq3127z6, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:18:32 | INFO | db | User login success user_id=4369 (env=prod, region=us-east-1, ip=34.163.84.228, request_id=cu2gc7nuzlsdqw8t, trace_id=dakgntzn6jvjabifjc0kwdzb, ua="PostmanRuntime/7.36.0")
2026-02-01 16:18:40 | WARN | db | Retrying request to upstream service attempt=5 (env=prod, region=ap-southeast-1, ip=217.98.51.64, request_id=k3gk2nizfwg3ht90, trace_id=4x9ks5os8jt2fy7ojab6niqs, ua="curl/8.4.0")
2026-02-01 16:18:42 | INFO | db | Cache miss key=inv:SKU20911 (env=prod, region=us-east-1, ip=43.106.217.41, request_id=ncbga3rm0w0ptpim, trace_id=p2gzi848u4ik7h0p7xw8fimq, ua="PostmanRuntime/7.36.0")
2026-02-01 16:19:07 | ERROR | db | Connection refused dependency=search-index (env=staging, region=me-south-1, ip=235.207.168.207, request_id=smb64xkm5whgvc00, trace_id=3k3m19m0e2qo8yo7oqoaba1c, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:19:12 | WARN | db | High memory usage warning mem=71% (env=prod, region=ap-southeast-1, ip=154.231.42.190, request_id=njlce8rohm2hzdi1, trace_id=i3mz0i61ft3kqniv11snuqxl, ua="curl/8.4.0")
2026-02-01 16:19:13 | INFO | db | PUT /token/refresh 204 (3046ms) (env=staging, region=us-east-1, ip=103.52.85.138, request_id=169ctj4xkxw2iqon, trace_id=di2q4g4ksmr1jwp87p86vg7b, ua="curl/8.4.0")
2026-02-01 16:19:15 | INFO | db | User login success user_id=5111 (env=staging, region=me-south-1, ip=157.38.51.230, request_id=viaxxhr4xm0gkg8b, trace_id=jnfrrdcwq4vv4l8rbu8afi3z, ua="PostmanRuntime/7.36.0")
2026-02-01 16:19:39 | INFO | db | Batch processed records=2936 duration_ms=1141 (env=staging, region=eu-west-1, ip=113.23.38.158, request_id=b5xy8vn8845hgj4v, trace_id=gzehd7r4zqtqkggfsbwi95kx, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:19:55 | INFO | db | Metrics pushed cpu=58% mem=73% (env=staging, region=me-south-1, ip=79.20.71.189, request_id=5xxolvykdflez40l, trace_id=kkp1sa9ie9lz3mnew57tq2sc, ua="curl/8.4.0")
2026-02-01 16:20:35 | INFO | db | User logout success user_id=2339 (env=prod, region=ap-southeast-1, ip=13.178.251.235, request_id=q8i8tzbxswxaimiu, trace_id=1umtzsn3xbsjmsmbtn5jf39w, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:20:46 | INFO | db | User login success user_id=2221 (env=dev, region=me-south-1, ip=89.15.209.147, request_id=9dlrzgtl9lwmqh5w, trace_id=7wgv89f1veh8zcn980rtc7a5, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:20:54 | INFO | db | PUT /files/7281 500 (2516ms) (env=prod, region=us-east-1, ip=136.48.205.223, request_id=bqxtvjcxhc2u8ue7, trace_id=be8w5xncdwmil9pca0omdln7, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:21:01 | INFO | db | Cache miss key=user:1042 (env=prod, region=me-south-1, ip=35.15.202.249, request_id=baa132le15hj5tyk, trace_id=s641m5k8ved9vceksl4s5zln, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:21:50 | WARN | db | Queue backlog growing size=7352 (env=staging, region=us-east-1, ip=227.192.76.12, request_id=lb2bod328vz57jcx, trace_id=rqhdx7uswv3dcr212mx9gx50, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:22:27 | INFO | db | Config loaded version=5.20.2 (env=prod, region=ap-southeast-1, ip=185.79.247.227, request_id=4e0dq3nhlu9i7p2r, trace_id=xcx9me0jp9xzwnfhg54g57fd, ua="curl/8.4.0")
2026-02-01 16:22:31 | WARN | db | Slow response detected (803ms) endpoint=/logout (env=prod, region=me-south-1, ip=161.13.172.42, request_id=bxxjjtgnqvetf33y, trace_id=82kflsymwhux2wfpwks0cvno, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:22:36 | WARN | db | Temporary network jitter detected rtt_ms=430 (env=prod, region=us-east-1, ip=196.203.224.69, request_id=892cbuy5stqrbnlx, trace_id=0ilvanbm3f9ulp4rffsqa1jh, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:22:40 | INFO | db | Token refreshed user_id=7677 (env=prod, region=ap-southeast-1, ip=80.253.55.39, request_id=9q9cn8kl7ywy1poz, trace_id=gfs4zohsmzt52fyi1sjwsnd5, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 16:23:15 | INFO | db | Config loaded version=3.1.6 (env=staging, region=us-east-1, ip=189.60.93.231, request_id=72fpxmkaowxyvxo0, trace_id=6xyfk3gfv17o6pa9nutfzzh3, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 16:24:50 | ERROR | db | Payment gateway returned 500 provider=adyen (env=prod, region=ap-southeast-1, ip=171.91.86.27, request_id=mcabphzvf98tnx0p, trace_id=uayss7cmudhrv1d4myv1zh4i, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 16:24:54 | INFO | db | Batch processed records=937 duration_ms=1074 (env=dev, region=eu-west-1, ip=195.30.76.13, request_id=4m1fba28xbnucm9x, trace_id=wixbcbo3hscmek0bbhxqgl3u, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 16:25:06 | ERROR | db | Service dependency not responding dependency=search-index (env=staging, region=ap-southeast-1, ip=88.89.35.168, request_id=abzrzt8e0tdn10ch, trace_id=mu2mpg4umv48asiicagbndah, ua="PostmanRuntime/7.36.0")
